sample_id,grid_id,date,year,month,state_code,district_code,latitude,longitude,elevation_m,slope_deg,aspect_deg,terrain_ruggedness,relief_m,rainfall_1d_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_30d_mm,rainfall_90d_mm,temperature_mean_c,temperature_max_c,temperature_min_c,temperature_range_c,humidity_pct,ndvi,evi,ndwi,nbr,vegetation_fraction,soil_ph,soil_organic_carbon,soil_clay_pct,soil_sand_pct,soil_silt_pct,soil_bulk_density,soil_water_capacity,landcover_code,distance_to_river_m,distance_to_water_m,water_occurrence_pct,drainage_density,forest_cover_pct,protected_area_flag,distance_to_protected_area_m,flood_history_flag,landslide_history_flag,nearest_landslide_distance_km,distance_to_road_m,road_proximity_flag,road_cut_slope_hazard,target_flood_risk,target_landslide_risk,data_quality_score,depth_to_slip_plane_m,pore_water_pressure_kpa,effective_cohesion_kpa,friction_angle_deg,pore_pressure_ratio_ru,factor_of_safety_fs,subsurface_creep_um_hr
NER-G250M-210_12028_20260908,NER-G250M-210_12028,2026-09-08,2026,9,7,703,27.114876,88.489409,599.0,29.22,46.6,50.95,252.9,6.5,27.2,63.5,360.3,1687.0,24.6,28.7,22.0,6.7,91.0,0.8303,0.7721,-0.7527,0.6616,0.9513,4.97,37.7,20.7,48.9,30.4,119.3,0.14,1,23335.7,19835.3,0.0,2.8,47.1,0,64042.0,0,1,2.36,7342.7,0,0,0,3,1.0,6.0,7.06,17.9,29.16,0.0535,1.246,2.96
NER-G250M-210_12071_20260908,NER-G250M-210_12071,2026-09-08,2026,9,7,706,27.211338,88.485523,428.0,29.43,45.2,51.29,254.6,15.4,26.2,58.5,344.4,1661.8,27.5,32.4,24.8,7.6,90.0,0.8349,0.7657,-0.7527,0.6633,0.9626,5.01,36.2,21.1,48.6,30.3,119.4,0.14,1,15096.5,12832.0,0.0,2.8,47.1,0,54088.6,0,1,0.63,6390.3,0,0,0,3,1.0,6.0,7.06,17.82,29.06,0.0535,1.231,3.07
NER-G250M-210_12114_20260908,NER-G250M-210_12114,2026-09-08,2026,9,7,704,27.307799,88.481618,1459.0,37.15,43.4,63.64,314.8,29.6,110.9,195.9,582.8,2497.6,21.0,26.1,18.5,7.6,90.0,0.8416,0.7404,-0.7614,0.6697,0.9791,5.08,35.0,21.8,48.1,30.1,119.4,0.15,1,11869.8,10089.3,0.0,2.8,47.1,0,44489.1,0,0,8.56,12386.5,0,0,0,2,1.0,6.0,7.06,17.88,28.89,0.0535,0.948,6.45
NER-G250M-210_12157_20260908,NER-G250M-210_12157,2026-09-08,2026,9,7,702,27.404257,88.477693,2244.0,37.78,41.3,64.65,319.7,2.1,42.0,109.3,400.3,1540.9,16.9,21.2,14.6,6.6,89.0,0.8462,0.7173,-0.7654,0.6755,0.9904,5.15,34.2,22.5,47.7,29.8,119.4,0.15,1,16837.9,14312.2,0.0,2.8,47.1,0,35531.7,0,0,8.66,15588.2,0,0,0,2,1.0,6.0,7.06,18.0,28.72,0.0535,0.928,6.8
NER-G250M-1308_10298_20260908,NER-G250M-1308_10298,2026-09-08,2026,9,8,801,23.272271,91.309056,12.0,14.42,224.4,27.27,137.5,9.2,43.9,97.7,310.1,1203.1,27.7,31.7,25.0,6.7,91.0,0.8434,0.734,-0.762,0.6691,0.9835,6.3,25.6,29.0,37.3,33.7,135.6,0.2,1,26864.1,22834.5,0.0,2.8,73.6,0,119959.3,0,0,49.91,33326.1,0,0,0,0,1.0,6.0,7.06,18.99,26.51,0.0535,2.426,2.28
NER-G250M-1308_10364_20260908,NER-G250M-1308_10364,2026-09-08,2026,9,8,808,23.420446,91.307178,40.0,21.88,225.3,39.21,195.7,10.8,47.4,112.3,318.6,1117.4,27.5,32.0,24.8,7.2,91.0,0.8534,0.7026,-0.7695,0.6797,1.0,6.35,27.4,29.5,37.0,33.5,135.6,0.2,1,12811.6,10889.9,0.0,2.8,73.6,0,114951.2,0,0,61.0,21131.8,0,0,0,0,1.0,6.0,7.06,19.43,26.39,0.0535,1.584,2.28
NER-G250M-1352_10233_20260908,NER-G250M-1352_10233,2026-09-08,2026,9,8,803,23.125227,91.420231,9.0,21.41,223.6,38.46,192.0,2.7,23.1,77.0,281.7,1146.8,28.2,31.5,25.3,6.2,86.0,0.8402,0.748,-0.7579,0.6678,0.9755,6.25,23.3,28.5,37.7,33.8,136.8,0.19,1,41649.0,35401.7,0.0,2.8,73.6,0,117420.0,0,0,32.19,33042.9,0,0,0,0,1.0,6.0,7.06,18.47,26.64,0.0535,1.612,2.28
NER-G250M-1352_10298_20260908,NER-G250M-1352_10298,2026-09-08,2026,9,8,802,23.273412,91.418488,19.0,14.53,225.2,27.45,138.3,2.9,39.3,104.2,317.1,1270.1,27.8,31.9,24.8,7.1,90.0,0.8491,0.7145,-0.7675,0.6768,0.9976,6.33,25.6,29.3,37.1,33.6,136.7,0.2,1,25219.1,21436.2,0.0,2.8,73.6,0,109850.3,0,0,41.53,29137.9,0,0,0,0,1.0,6.0,7.06,19.09,26.44,0.0535,2.405,2.28
NER-G250M-1352_10364_20260908,NER-G250M-1352_10364,2026-09-08,2026,9,8,801,23.421595,91.416731,47.0,21.86,226.1,39.18,195.5,5.2,31.3,95.9,289.2,1120.3,27.6,31.9,24.9,7.0,91.0,0.8471,0.7211,-0.7633,0.6742,0.9928,6.35,27.4,29.5,37.0,33.5,136.7,0.2,1,8862.3,7533.0,0.0,2.8,73.6,0,104346.5,0,0,54.35,13594.9,0,0,0,0,1.0,6.0,7.06,19.43,26.39,0.0535,1.586,2.28
NER-G250M-1397_10233_20260908,NER-G250M-1397_10233,2026-09-08,2026,9,8,804,23.126284,91.529549,26.0,21.37,224.8,38.39,191.7,2.9,26.5,87.4,293.7,1185.3,28.0,31.5,25.2,6.3,88.0,0.8553,0.6947,-0.7736,0.6819,1.0,6.29,23.3,28.9,37.4,33.7,137.0,0.2,1,43458.3,36939.6,0.0,2.8,73.6,0,108197.3,0,0,22.56,23647.6,0,0,0,0,1.0,6.0,7.06,18.61,26.54,0.0535,1.613,2.28
NER-G250M-1397_10298_20260908,NER-G250M-1397_10298,2026-09-08,2026,9,8,803,23.274477,91.527926,39.0,14.64,226.4,27.62,139.2,4.8,36.3,93.3,307.3,1219.8,27.7,32.0,25.0,7.0,90.0,0.8624,0.6758,-0.7768,0.6881,1.0,6.35,25.6,29.5,37.0,33.5,137.0,0.2,1,28112.4,23895.5,0.0,2.8,73.6,0,99920.6,0,0,34.6,28765.1,0,0,0,0,1.0,6.0,7.06,19.16,26.39,0.0535,2.385,2.28
NER-G250M-1397_10364_20260908,NER-G250M-1397_10364,2026-09-08,2026,9,8,802,23.422667,91.526291,55.0,21.84,227.3,39.14,195.4,11.0,32.4,82.6,277.1,1113.1,27.6,32.0,24.8,7.2,91.0,0.8494,0.7158,-0.768,0.6774,0.9984,6.33,27.4,29.3,37.2,33.5,137.0,0.2,1,15270.2,12979.7,0.0,2.8,73.6,0,93824.6,0,0,49.25,12781.7,0,0,0,0,1.0,6.0,7.06,19.36,26.45,0.0535,1.589,2.28
NER-G250M-1397_10429_20260908,NER-G250M-1397_10429,2026-09-08,2026,9,8,801,23.570855,91.524642,34.0,12.89,227.6,24.82,125.5,5.4,27.5,80.0,276.1,1100.2,27.4,32.1,24.5,7.6,91.0,0.8306,0.7733,-0.7531,0.6622,0.952,6.24,28.0,28.4,37.7,33.9,137.0,0.19,1,14738.1,12527.4,0.0,2.8,73.6,0,90351.7,0,0,43.32,6363.5,0,0,0,0,1.0,6.0,7.06,19.14,26.66,0.0535,2.737,2.28
NER-G250M-1397_10495_20260908,NER-G250M-1397_10495,2026-09-08,2026,9,8,808,23.719039,91.522979,103.0,22.0,227.2,39.4,196.6,4.5,23.7,68.7,260.1,1010.7,27.4,31.8,24.4,7.4,91.0,0.8318,0.778,-0.7517,0.6617,0.955,6.13,27.2,27.3,38.4,34.3,137.0,0.19,1,24040.7,20434.6,0.0,2.8,73.6,0,89806.7,0,0,30.96,21419.0,0,0,0,0,1.0,6.0,7.06,18.63,26.93,0.0535,1.585,2.28
NER-G250M-1397_10561_20260908,NER-G250M-1397_10561,2026-09-08,2026,9,8,806,23.867221,91.521303,120.0,12.89,226.2,24.82,125.5,12.5,25.5,68.6,285.3,982.1,27.4,31.9,24.7,7.2,91.0,0.8424,0.7303,-0.764,0.6703,0.9812,6.06,25.4,26.6,38.9,34.5,137.0,0.18,1,23354.3,19851.2,0.0,2.8,73.6,0,92241.2,0,0,24.11,24481.4,0,0,0,0,1.0,6.0,7.06,18.12,27.1,0.0535,2.742,2.28
NER-G250M-1397_10626_20260908,NER-G250M-1397_10626,2026-09-08,2026,9,8,805,24.0154,91.519613,79.0,21.84,224.5,39.14,195.4,17.6,28.9,82.6,312.9,984.5,27.2,31.4,24.8,6.6,93.0,0.8538,0.7039,-0.77,0.6803,1.0,6.06,23.0,26.6,38.9,34.5,137.0,0.18,1,32464.7,27595.0,0.0,2.8,73.6,0,97432.0,0,0,9.81,31585.7,0,0,0,0,1.0,6.0,7.06,17.76,27.1,0.0535,1.587,2.28
NER-G250M-1397_10692_20260908,NER-G250M-1397_10692,2026-09-08,2026,9,8,804,24.163575,91.51791,22.0,14.64,222.0,27.62,139.2,5.5,20.0,79.3,346.6,1033.1,27.8,32.1,25.1,7.0,90.0,0.8452,0.7276,-0.7626,0.6716,0.9881,6.13,21.0,27.3,38.5,34.2,137.0,0.19,1,45864.2,38984.6,0.0,2.8,73.6,0,104970.8,0,0,9.7,44011.3,0,0,0,0,1.0,6.0,7.06,17.7,26.94,0.0535,2.383,2.28
NER-G250M-1397_10758_20260908,NER-G250M-1397_10758,2026-09-08,2026,9,8,803,24.311748,91.516193,11.0,21.37,218.6,38.39,191.7,15.8,37.4,94.1,354.1,1117.5,27.8,32.0,24.7,7.3,90.0,0.8392,0.7443,-0.7598,0.669,0.9732,6.24,20.0,28.4,37.7,33.9,137.0,0.19,1,60779.0,51662.2,0.0,2.8,73.6,0,114394.3,0,0,25.16,58458.0,0,0,0,0,1.0,6.0,7.06,17.94,26.66,0.0535,1.604,2.28
NER-G250M-1442_10167_20260908,NER-G250M-1442_10167,2026-09-08,2026,9,8,807,22.979062,91.640362,35.0,16.39,224.1,30.42,152.8,3.2,17.9,76.4,260.7,1164.1,28.2,31.2,25.7,5.5,85.0,0.8507,0.7067,-0.7678,0.6789,1.0,6.24,21.2,28.4,37.7,33.9,136.2,0.19,1,62620.8,53227.7,0.0,2.8,73.6,0,110144.6,0,0,8.61,8296.0,0,0,0,0,1.0,6.0,7.06,18.12,26.66,0.0535,2.115,2.28
NER-G250M-1442_10233_20260908,NER-G250M-1442_10233,2026-09-08,2026,9,8,806,23.127265,91.638873,31.0,21.34,226.5,38.34,191.5,8.1,40.7,95.8,297.0,1286.8,27.6,31.5,25.0,6.5,91.0,0.8702,0.6565,-0.7844,0.695,1.0,6.33,23.3,29.3,37.2,33.5,136.2,0.2,1,47774.2,40608.1,0.0,2.8,73.6,0,99327.0,0,0,14.85,16290.2,0,0,0,0,1.0,6.0,7.06,18.75,26.45,0.0535,1.614,2.28
NER-G250M-1442_10298_20260908,NER-G250M-1442_10298,2026-09-08,2026,9,8,804,23.275466,91.637371,76.0,14.73,228.0,27.77,139.9,7.4,31.9,81.9,299.5,1213.5,27.6,31.7,24.9,6.8,91.0,0.8759,0.6439,-0.7872,0.6989,1.0,6.35,25.6,29.5,37.0,33.5,136.3,0.2,1,34418.3,29255.6,0.0,2.8,73.6,0,90229.6,0,0,30.14,31673.5,0,0,0,0,1.0,6.0,7.06,19.16,26.39,0.0535,2.37,2.28
NER-G250M-1442_10364_20260908,NER-G250M-1442_10364,2026-09-08,2026,9,8,803,23.423663,91.635857,95.0,21.82,228.9,39.11,195.2,14.5,35.8,83.7,278.9,1123.0,27.4,32.0,24.6,7.4,91.0,0.8522,0.6975,-0.7713,0.6805,1.0,6.29,27.4,28.9,37.4,33.7,136.3,0.2,1,25061.6,21302.4,0.0,2.8,73.6,0,83417.0,0,0,46.23,19550.8,0,0,0,0,1.0,6.0,7.06,19.22,26.54,0.0535,1.592,2.28
NER-G250M-1442_10429_20260908,NER-G250M-1442_10429,2026-09-08,2026,9,8,802,23.571858,91.634331,37.0,12.99,229.2,24.98,126.3,5.6,31.5,78.8,276.9,1147.8,27.3,32.1,24.4,7.7,91.0,0.8372,0.7495,-0.7588,0.6661,0.9683,6.19,28.0,27.9,38.1,34.0,136.3,0.19,1,24753.4,21040.4,0.0,2.8,73.6,0,79478.6,0,0,38.38,16117.3,0,0,0,0,1.0,6.0,7.06,18.96,26.79,0.0535,2.721,2.28
NER-G250M-1442_10495_20260908,NER-G250M-1442_10495,2026-09-08,2026,9,8,801,23.720049,91.632792,82.0,22.0,228.8,39.4,196.6,3.0,25.1,68.4,264.4,1028.8,27.4,31.5,24.5,7.0,90.0,0.8389,0.7431,-0.7594,0.6684,0.9724,6.09,27.2,26.9,38.7,34.4,136.3,0.18,1,33742.0,28680.7,0.0,2.8,73.6,0,78846.2,0,0,23.54,26047.5,0,0,0,0,1.0,6.0,7.06,18.49,27.03,0.0535,1.587,2.28
NER-G250M-1442_10561_20260908,NER-G250M-1442_10561,2026-09-08,2026,9,8,808,23.868238,91.63124,46.0,12.79,227.8,24.66,124.8,10.5,27.9,77.8,288.6,998.1,27.4,31.7,24.7,7.0,90.0,0.8484,0.712,-0.7666,0.6756,0.9961,6.05,25.4,26.5,39.0,34.5,136.3,0.18,1,33979.0,28882.1,0.0,2.8,73.6,0,81596.6,0,0,13.3,35379.5,0,0,0,0,1.0,6.0,7.06,18.08,27.13,0.0535,2.765,2.28
NER-G250M-1442_10626_20260908,NER-G250M-1442_10626,2026-09-08,2026,9,8,806,24.016423,91.629676,49.0,21.86,226.1,39.18,195.5,14.2,28.7,79.4,280.7,947.1,27.3,31.3,24.8,6.5,92.0,0.8443,0.7238,-0.7647,0.6729,0.9857,6.09,23.0,26.9,38.8,34.3,136.3,0.18,1,40791.7,34672.9,0.0,2.8,73.6,0,87410.6,0,0,18.25,40631.7,0,0,0,0,1.0,6.0,7.06,17.86,27.04,0.0535,1.585,2.28
NER-G250M-1442_10692_20260908,NER-G250M-1442_10692,2026-09-08,2026,9,8,805,24.164606,91.628099,45.0,14.54,223.5,27.46,138.4,14.5,30.1,79.9,356.8,1058.8,27.6,32.0,25.0,7.0,91.0,0.8324,0.7683,-0.754,0.6622,0.9565,6.18,21.0,27.8,38.1,34.1,136.3,0.19,1,52100.0,44285.0,0.0,2.8,73.6,0,95731.8,0,0,18.2,50903.9,0,0,0,0,1.0,6.0,7.06,17.88,26.81,0.0535,2.395,2.28
NER-G250M-1442_10758_20260908,NER-G250M-1442_10758,2026-09-08,2026,9,8,804,24.312786,91.626509,37.0,21.41,220.1,38.46,192.0,12.5,30.3,80.7,358.2,1107.7,27.7,32.1,24.7,7.4,91.0,0.8309,0.7745,-0.7535,0.6628,0.9528,6.29,20.0,28.9,37.4,33.7,136.4,0.2,1,65619.2,55776.3,0.0,2.8,73.6,0,105970.9,0,0,29.5,52368.3,0,0,0,0,1.0,6.0,7.06,18.11,26.54,0.0535,1.599,2.28
NER-G250M-1487_10233_20260908,NER-G250M-1487_10233,2026-09-08,2026,9,8,807,23.128171,91.748203,87.0,21.31,228.6,38.3,191.2,12.6,39.3,100.1,313.1,1204.7,27.5,31.4,25.0,6.4,90.0,0.8696,0.6538,-0.7834,0.6937,1.0,6.35,23.3,29.5,37.0,33.5,134.7,0.2,1,53999.2,45899.3,0.0,2.8,73.6,0,90912.3,0,0,13.07,14503.8,0,0,0,0,1.0,6.0,7.06,18.82,26.39,0.0535,1.615,2.28
NER-G250M-1487_10298_20260908,NER-G250M-1487_10298,2026-09-08,2026,9,8,806,23.276378,91.746822,83.0,14.82,230.1,27.91,140.6,17.3,37.9,94.6,310.9,1221.4,27.1,31.3,24.5,6.8,92.0,0.8722,0.6469,-0.7887,0.6971,1.0,6.33,25.7,29.3,37.1,33.6,134.7,0.2,1,42649.6,36252.2,0.0,2.8,73.6,0,80863.5,0,0,29.31,30795.0,0,0,0,0,1.0,6.0,7.06,19.11,26.44,0.0535,2.357,2.28
NER-G250M-1487_10364_20260908,NER-G250M-1487_10364,2026-09-08,2026,9,8,804,23.424582,91.745429,60.0,21.81,231.0,39.1,195.1,16.4,39.1,87.5,286.0,1134.4,27.2,31.8,24.5,7.3,92.0,0.8553,0.6947,-0.7736,0.6819,1.0,6.25,27.4,28.5,37.7,33.8,134.8,0.19,1,35542.8,30211.4,0.0,2.8,73.6,0,73172.8,0,0,45.69,29007.7,0,0,0,0,1.0,6.0,7.06,19.09,26.64,0.0535,1.595,2.28
