sample_id,grid_id,date,year,month,state_code,district_code,latitude,longitude,elevation_m,slope_deg,aspect_deg,terrain_ruggedness,relief_m,rainfall_1d_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_30d_mm,rainfall_90d_mm,temperature_mean_c,temperature_max_c,temperature_min_c,temperature_range_c,humidity_pct,ndvi,evi,ndwi,nbr,vegetation_fraction,soil_ph,soil_organic_carbon,soil_clay_pct,soil_sand_pct,soil_silt_pct,soil_bulk_density,soil_water_capacity,landcover_code,distance_to_river_m,distance_to_water_m,water_occurrence_pct,drainage_density,forest_cover_pct,protected_area_flag,distance_to_protected_area_m,flood_history_flag,landslide_history_flag,nearest_landslide_distance_km,distance_to_road_m,road_proximity_flag,road_cut_slope_hazard,target_flood_risk,target_landslide_risk,data_quality_score,depth_to_slip_plane_m,pore_water_pressure_kpa,effective_cohesion_kpa,friction_angle_deg,pore_pressure_ratio_ru,factor_of_safety_fs,subsurface_creep_um_hr
NER-G250M-1845_10694_20260908,NER-G250M-1845_10694,2026-09-08,2026,9,5,511,24.174982,92.620363,130.0,25.32,266.0,44.71,222.5,23.6,49.3,83.8,386.4,1164.8,27.1,32.0,24.6,7.4,92.0,0.8663,0.6581,-0.7813,0.6926,1.0,4.84,30.9,38.4,25.8,35.8,124.9,0.17,1,53321.1,45322.9,0.0,4.2,84.5,0,58482.4,0,0,8.35,12112.8,0,0,0,2,1.0,6.0,7.06,23.07,23.67,0.0535,1.318,2.47
NER-G250M-1890_9846_20260908,NER-G250M-1890_9846,2026-09-08,2026,9,5,508,22.260546,92.733636,306.0,35.06,282.0,60.3,298.5,27.0,136.0,194.6,399.1,1778.0,26.1,31.8,23.9,7.9,91.0,0.8549,0.6934,-0.7731,0.6813,1.0,4.79,35.9,37.9,26.1,36.0,127.1,0.17,1,31356.6,26653.1,0.0,4.2,84.5,0,160650.7,0,0,33.65,69919.1,0,0,0,1,1.0,6.0,7.06,23.65,23.79,0.0535,0.959,6.26
NER-G250M-1890_9952_20260908,NER-G250M-1890_9952,2026-09-08,2026,9,5,510,22.499905,92.73318,620.0,29.13,276.6,50.81,252.2,34.8,111.6,157.3,367.3,1499.0,24.0,28.9,21.8,7.1,93.0,0.8474,0.7223,-0.7638,0.6748,0.9936,4.94,32.2,39.4,25.1,35.5,127.1,0.18,1,16682.0,14179.7,0.0,4.2,84.5,0,134682.4,0,0,16.98,43383.5,0,0,0,2,1.0,6.0,7.06,23.62,23.42,0.0535,1.144,3.84
NER-G250M-1890_10058_20260908,NER-G250M-1890_10058,2026-09-08,2026,9,5,501,22.739257,92.732718,364.0,38.5,274.7,65.8,325.3,25.8,65.2,130.4,384.5,1483.8,25.4,30.1,23.4,6.7,92.0,0.8581,0.6906,-0.7717,0.6827,1.0,4.91,30.0,39.1,25.3,35.6,127.1,0.18,1,31386.9,26678.9,0.0,4.2,84.5,0,109004.5,0,0,11.15,16953.4,0,0,0,2,1.0,6.0,7.06,23.19,23.49,0.0535,0.859,8.19
NER-G250M-1890_10164_20260908,NER-G250M-1890_10164,2026-09-08,2026,9,5,503,22.978601,92.732249,840.0,28.59,273.8,49.94,248.0,22.3,36.1,102.4,409.0,1403.0,22.6,27.0,20.6,6.4,94.0,0.833,0.7707,-0.7518,0.6605,0.958,4.74,31.2,37.4,26.4,36.2,127.1,0.17,1,25492.1,21668.3,0.0,4.2,84.5,0,83883.5,0,0,30.97,10218.7,0,0,0,1,1.0,6.0,7.06,22.77,23.91,0.0535,1.168,3.61
NER-G250M-1890_10270_20260908,NER-G250M-1890_10270,2026-09-08,2026,9,5,505,23.217939,92.731774,727.0,35.42,273.3,60.87,301.3,14.1,32.9,82.6,352.8,1335.4,24.1,29.5,21.6,7.9,93.0,0.8362,0.7582,-0.7559,0.6649,0.9658,4.65,34.8,36.5,27.0,36.5,127.1,0.16,1,7107.2,6041.1,0.0,4.2,84.5,0,60021.4,0,0,16.44,15667.5,0,0,0,2,1.0,6.0,7.06,22.99,24.13,0.0535,0.948,6.45
NER-G250M-1890_10376_20260908,NER-G250M-1890_10376,2026-09-08,2026,9,5,507,23.457269,92.731293,844.0,36.24,273.1,62.18,307.7,34.0,50.5,92.0,310.5,1176.4,21.0,26.0,18.6,7.4,94.0,0.8556,0.696,-0.7741,0.6825,1.0,4.75,37.7,37.5,26.4,36.1,127.1,0.17,1,27124.3,23055.7,0.0,4.2,84.5,0,39752.6,0,0,8.04,18717.2,0,0,0,2,1.0,6.0,7.06,23.78,23.89,0.0535,0.932,6.73
NER-G250M-1890_10482_20260908,NER-G250M-1890_10482,2026-09-08,2026,9,5,508,23.696592,92.730806,637.0,27.23,273.1,47.77,237.4,12.5,38.0,92.0,340.0,1120.0,24.5,28.5,20.5,8.0,84.0,0.8437,0.7352,-0.7625,0.6697,0.9843,4.91,37.4,39.1,25.3,35.6,127.1,0.18,5,3103.7,2638.1,22.4,4.2,84.5,0,31135.1,0,1,1.91,4252.1,0,0,0,3,1.0,6.0,7.06,24.3,23.49,0.0535,1.24,3.0
NER-G250M-1890_10588_20260908,NER-G250M-1890_10588,2026-09-08,2026,9,5,510,23.935907,92.730312,754.0,38.4,273.3,65.64,324.5,12.5,38.0,92.0,340.0,1120.0,24.5,28.5,20.5,8.0,84.0,0.8588,0.6773,-0.7778,0.686,1.0,4.93,34.3,39.3,25.1,35.6,127.1,0.18,1,26360.5,22406.4,0.0,4.2,84.5,0,42069.2,0,0,13.12,16767.0,0,0,0,2,1.0,6.0,7.06,23.9,23.44,0.0535,0.871,7.93
NER-G250M-1890_10694_20260908,NER-G250M-1890_10694,2026-09-08,2026,9,5,501,24.175215,92.729811,158.0,30.41,273.7,52.86,262.2,12.5,38.0,92.0,340.0,1120.0,24.5,28.5,20.5,8.0,84.0,0.8762,0.6453,-0.7877,0.6996,1.0,4.79,30.9,37.9,26.1,36.0,127.0,0.17,1,52833.0,44908.0,0.0,4.2,84.5,0,63098.4,0,0,6.34,11683.8,0,0,0,2,1.0,6.0,7.06,22.9,23.79,0.0535,1.094,4.38
NER-G250M-1934_9740_20260908,NER-G250M-1934_9740,2026-09-08,2026,9,5,507,22.021319,92.841804,443.0,31.02,349.6,53.83,267.0,17.0,67.2,94.5,359.8,1604.3,24.2,29.7,22.4,7.3,91.0,0.8667,0.6594,-0.7818,0.6933,1.0,4.68,38.0,36.8,26.8,36.4,129.1,0.16,1,15995.6,13596.3,0.0,4.2,84.5,0,188883.6,0,0,52.32,96770.0,0,0,0,1,1.0,6.0,7.06,23.58,24.06,0.0535,1.093,4.39
NER-G250M-1934_9846_20260908,NER-G250M-1934_9846,2026-09-08,2026,9,5,509,22.260687,92.841536,234.0,38.31,301.6,65.5,323.8,23.8,145.0,183.4,395.1,1516.6,26.3,31.5,24.2,7.3,90.0,0.8507,0.7067,-0.7678,0.6789,1.0,4.84,35.9,38.4,25.7,35.9,129.1,0.17,1,27199.5,23119.6,0.0,4.2,84.5,0,163085.7,0,0,27.29,70328.0,0,0,0,1,1.0,6.0,7.06,23.82,23.66,0.0535,0.877,7.8
NER-G250M-1934_9952_20260908,NER-G250M-1934_9952,2026-09-08,2026,9,5,511,22.500048,92.841265,725.0,26.6,288.6,46.76,232.5,16.8,79.6,126.5,425.5,1604.3,23.7,27.6,21.8,5.8,93.0,0.8594,0.6799,-0.7749,0.6838,1.0,4.95,32.2,39.5,25.0,35.5,129.1,0.18,1,5873.5,4992.5,0.0,4.2,84.5,0,137582.7,0,0,6.83,44040.9,0,0,0,2,1.0,6.0,7.06,23.66,23.39,0.0535,1.254,2.9
NER-G250M-2299_11379_20260908,NER-G250M-2299_11379,2026-09-08,2026,9,6,601,25.720942,93.747102,301.0,35.7,32.3,61.32,303.5,9.0,29.8,73.0,289.0,898.4,27.4,30.1,24.3,5.8,88.0,0.8507,0.7067,-0.7678,0.6789,1.0,4.95,31.2,39.5,25.0,35.5,121.5,0.18,1,56896.2,48361.8,0.0,4.2,73.9,0,110506.8,0,0,8.17,13675.6,0,0,0,2,1.0,6.0,7.06,23.5,23.39,0.0535,0.929,6.78
NER-G250M-2299_11458_20260908,NER-G250M-2299_11458,2026-09-08,2026,9,6,608,25.898789,93.748219,146.0,30.81,38.3,53.5,265.3,20.7,47.6,81.4,281.9,811.6,27.9,32.1,24.9,7.2,89.0,0.7521,0.6446,-0.668,0.5977,0.7702,4.91,30.0,39.1,25.3,35.6,121.4,0.18,1,64378.4,54721.6,0.0,4.2,73.9,0,92405.3,0,0,15.31,2206.3,0,0,0,2,1.0,6.0,7.06,23.19,23.49,0.0535,1.075,4.6
NER-G250M-2371_11379_20260908,NER-G250M-2371_11379,2026-09-08,2026,9,6,603,25.719919,93.925312,888.0,24.82,30.3,43.91,218.6,23.6,48.9,149.9,693.6,1888.9,24.5,26.1,22.1,4.0,92.0,0.8618,0.6731,-0.7797,0.6868,1.0,4.94,31.2,39.4,25.1,35.5,121.2,0.18,1,39763.0,33798.5,0.0,4.2,73.9,0,118186.8,0,1,2.8,5628.6,0,0,0,3,1.0,6.0,7.06,23.47,23.42,0.0535,1.342,2.33
NER-G250M-2371_11458_20260908,NER-G250M-2371_11458,2026-09-08,2026,9,6,610,25.897759,93.926695,167.0,38.22,36.1,65.35,323.1,12.8,18.3,54.9,231.9,657.4,28.4,31.6,25.2,6.4,87.0,0.7616,0.6259,-0.6765,0.6056,0.7912,4.84,30.0,38.4,25.7,35.9,121.2,0.17,1,49859.3,42380.4,0.0,4.2,73.9,0,101478.1,0,0,14.72,17053.0,0,0,0,2,1.0,6.0,7.06,22.94,23.66,0.0535,0.866,8.04
NER-G250M-2371_11537_20260908,NER-G250M-2371_11537,2026-09-08,2026,9,6,605,26.075594,93.928091,130.0,28.82,40.4,50.31,249.8,12.9,29.9,76.1,268.4,780.1,28.6,31.6,25.0,6.6,85.0,0.7673,0.6227,-0.6809,0.609,0.804,4.71,30.8,37.1,26.6,36.3,121.2,0.16,1,58834.4,50009.2,0.0,4.2,73.9,0,86064.6,0,0,32.93,27023.3,0,0,0,1,1.0,6.0,7.06,22.61,23.98,0.0535,1.158,3.71
NER-G250M-2442_11379_20260908,NER-G250M-2442_11379,2026-09-08,2026,9,6,604,25.718679,94.103512,1232.0,34.65,29.2,59.64,295.3,17.5,71.9,246.8,589.3,2340.2,22.3,25.8,19.9,5.9,92.0,0.8522,0.6975,-0.7713,0.6805,1.0,4.89,31.2,38.9,25.4,35.7,123.3,0.18,1,23656.1,20107.7,0.0,4.2,73.9,0,127923.9,0,1,1.62,5442.2,0,0,0,3,1.0,6.0,7.06,23.29,23.54,0.0535,0.958,6.28
NER-G250M-2442_11458_20260908,NER-G250M-2442_11458,2026-09-08,2026,9,6,611,25.896508,94.10516,577.0,35.23,34.9,60.57,299.8,15.7,33.0,88.7,306.4,967.1,24.0,27.7,21.8,5.9,94.0,0.7788,0.6051,-0.6913,0.6188,0.83,4.76,30.0,37.6,26.2,36.2,123.3,0.17,1,38247.2,32510.1,0.0,4.2,73.9,0,112685.0,0,0,7.17,25147.0,0,0,0,2,1.0,6.0,7.06,22.66,23.85,0.0535,0.94,6.59
NER-G250M-2442_11537_20260908,NER-G250M-2442_11537,2026-09-08,2026,9,6,607,26.074333,94.106825,230.0,31.51,39.2,54.62,270.8,8.4,16.5,94.1,342.5,904.0,26.7,30.0,23.6,6.4,88.0,0.8058,0.5692,-0.7157,0.6381,0.8925,4.66,30.8,36.6,26.9,36.5,123.3,0.16,1,41718.6,35460.8,0.0,4.2,73.9,0,99050.1,0,0,15.97,41865.3,0,0,0,2,1.0,6.0,7.06,22.43,24.1,0.0535,1.057,4.83
NER-G250M-2514_11379_20260908,NER-G250M-2514_11379,2026-09-08,2026,9,6,606,25.717221,94.281698,1043.0,38.37,28.9,65.59,324.3,11.5,28.9,95.3,290.9,1000.3,23.0,27.4,20.5,6.9,94.0,0.833,0.7707,-0.7549,0.6633,0.958,4.82,31.2,38.2,25.9,35.9,126.7,0.17,1,13139.6,11168.7,0.0,4.2,73.9,0,139286.8,0,0,17.04,17952.0,0,0,0,2,1.0,6.0,7.06,23.05,23.71,0.0535,0.865,8.06
NER-G250M-2514_11458_20260908,NER-G250M-2514_11458,2026-09-08,2026,9,6,602,25.895039,94.283613,1194.0,24.08,34.6,42.73,212.8,21.2,34.7,101.2,319.8,982.2,21.9,25.9,19.4,6.5,94.0,0.7663,0.62,-0.6795,0.6107,0.8017,4.69,30.0,36.9,26.7,36.4,126.7,0.16,1,32790.3,27871.8,0.0,4.2,73.9,0,125454.7,0,0,11.13,30420.1,0,0,0,2,1.0,6.0,7.06,22.41,24.03,0.0535,1.389,2.28
NER-G250M-2514_11537_20260908,NER-G250M-2514_11537,2026-09-08,2026,9,6,609,26.072852,94.285546,1375.0,38.35,38.9,65.56,324.1,16.5,35.9,107.6,333.7,1047.6,20.3,23.6,17.6,6.0,92.0,0.8026,0.5722,-0.7136,0.6368,0.885,4.65,30.7,36.5,27.0,36.5,126.8,0.16,1,25672.8,21821.9,0.0,4.2,73.9,0,113386.9,0,0,8.06,34429.7,0,0,0,2,1.0,6.0,7.06,22.38,24.13,0.0535,0.865,8.06
NER-G250M-2514_11616_20260908,NER-G250M-2514_11616,2026-09-08,2026,9,6,604,26.250661,94.287497,411.0,28.05,42.0,49.08,243.8,18.1,35.4,95.5,318.7,828.0,27.2,30.5,24.3,6.2,90.0,0.7975,0.5812,-0.7067,0.6322,0.873,4.72,33.0,37.2,26.5,36.3,126.8,0.16,1,21981.8,18684.5,0.0,4.2,73.9,0,103700.8,0,0,10.18,23886.6,0,0,0,2,1.0,6.0,7.06,22.97,23.95,0.0535,1.196,3.36
NER-G250M-2585_11301_20260908,NER-G250M-2585_11301,2026-09-08,2026,9,6,601,25.537735,94.45771,1060.0,37.22,21.9,63.75,315.3,2.1,14.2,50.7,242.5,1122.0,23.5,27.1,20.6,6.5,86.0,0.8403,0.7355,-0.7629,0.6703,0.9759,4.87,33.8,38.7,25.5,35.8,129.7,0.17,1,17218.9,14636.1,0.0,4.2,73.9,0,165870.2,0,0,13.99,30801.1,0,0,0,2,1.0,6.0,7.06,23.62,23.58,0.0535,0.898,7.37
NER-G250M-2585_11379_20260908,NER-G250M-2585_11379,2026-09-08,2026,9,6,608,25.715545,94.45987,1221.0,31.71,29.4,54.94,272.3,5.1,15.3,63.0,251.7,1222.8,23.0,27.6,20.1,7.5,91.0,0.8318,0.778,-0.7517,0.6617,0.955,4.74,31.2,37.4,26.4,36.2,129.8,0.17,1,20495.8,17421.4,0.0,4.2,73.9,0,151910.8,0,0,5.89,35350.4,0,0,0,2,1.0,6.0,7.06,22.77,23.91,0.0535,1.05,4.92
NER-G250M-2585_11458_20260908,NER-G250M-2585_11458,2026-09-08,2026,9,6,603,25.893349,94.462051,1700.0,35.11,35.2,60.38,298.9,9.2,28.8,73.0,229.4,934.9,20.2,24.1,17.5,6.6,93.0,0.7639,0.623,-0.678,0.6098,0.7964,4.66,30.0,36.6,27.0,36.4,129.8,0.16,1,34249.2,29111.8,0.0,4.2,73.9,0,139357.8,0,0,8.71,43058.4,0,0,0,2,1.0,6.0,7.06,22.31,24.11,0.0535,0.945,6.5
NER-G250M-2585_11537_20260908,NER-G250M-2585_11537,2026-09-08,2026,9,6,610,26.07115,94.464252,726.0,34.75,39.6,59.8,296.1,9.0,20.3,76.6,257.0,899.6,24.8,28.4,21.9,6.5,92.0,0.7762,0.6081,-0.6896,0.6178,0.8241,4.68,30.7,36.8,26.8,36.4,129.8,0.16,1,14742.3,12531.0,0.0,4.2,73.9,0,128623.2,0,1,2.57,26006.9,0,0,0,3,1.0,6.0,7.06,22.48,24.06,0.0535,0.956,6.31
NER-G250M-2585_11616_20260908,NER-G250M-2585_11616,2026-09-08,2026,9,6,606,26.248945,94.466474,925.0,32.17,42.6,55.67,275.9,19.3,33.8,98.7,299.8,938.8,23.7,27.7,20.8,6.9,93.0,0.7586,0.6358,-0.6721,0.6031,0.7846,4.79,33.0,37.9,26.0,36.1,129.8,0.17,1,6384.1,5426.5,0.0,4.2,73.9,0,120195.3,0,0,8.95,7795.3,0,0,0,2,1.0,6.0,7.06,23.21,23.78,0.0535,1.038,5.07
NER-G250M-2657_11379_20260908,NER-G250M-2657_11379,2026-09-08,2026,9,6,609,25.713651,94.638025,988.0,28.5,30.7,49.8,247.3,4.8,13.2,48.7,214.6,951.3,24.3,28.3,21.7,6.6,90.0,0.8514,0.7092,-0.7688,0.6769,1.0,4.68,31.3,36.8,26.8,36.4,131.0,0.16,1,36079.8,30667.8,0.0,4.2,73.9,0,165506.8,0,1,1.76,52073.6,0,0,0,3,1.0,6.0,7.06,22.57,24.06,0.0535,1.173,3.57
NER-G250M-2657_11458_20260908,NER-G250M-2657_11458,2026-09-08,2026,9,6,605,25.891441,94.640472,2144.0,38.27,36.7,65.43,323.5,7.9,27.9,73.1,257.3,944.4,17.1,21.7,14.3,7.4,93.0,0.8618,0.6731,-0.7797,0.6868,1.0,4.66,30.0,36.6,27.0,36.4,131.0,0.16,1,37018.8,31466.0,0.0,4.2,73.9,0,154087.1,0,0,6.25,46922.9,0,0,0,2,1.0,6.0,7.06,22.31,24.11,0.0535,0.866,8.04
NER-G250M-2657_11537_20260908,NER-G250M-2657_11537,2026-09-08,2026,9,6,601,26.069226,94.642941,1602.0,24.62,41.1,43.59,217.0,11.3,26.8,78.0,249.4,890.2,19.0,22.3,16.7,5.6,94.0,0.8491,0.7145,-0.7675,0.6768,0.9976,4.74,30.7,37.4,26.4,36.2,131.0,0.17,1,20372.4,17316.5,0.0,4.2,73.9,0,144474.3,0,0,6.8,28413.4,0,0,0,2,1.0,6.0,7.06,22.69,23.91,0.0535,1.359,2.28
NER-G250M-2657_11616_20260908,NER-G250M-2657_11616,2026-09-08,2026,9,6,608,26.247007,94.645434,1038.0,38.44,44.2,65.7,324.8,14.3,27.1,116.6,352.0,1164.2,22.8,26.0,20.6,5.4,94.0,0.8288,0.7783,-0.7522,0.6595,0.9477,4.87,33.0,38.7,25.5,35.8,131.0,0.17,1,15451.1,13133.4,0.0,4.2,73.9,0,137049.1,0,1,3.72,13854.1,0,0,0,3,1.0,6.0,7.06,23.5,23.58,0.0535,0.868,7.99
NER-G250M-2657_11695_20260908,NER-G250M-2657_11695,2026-09-08,2026,9,6,603,26.424783,94.647951,881.0,27.29,46.2,47.86,237.9,13.1,20.2,73.9,268.6,791.0,22.8,25.8,20.1,5.7,93.0,0.8362,0.7582,-0.7559,0.6649,0.9658,4.95,35.8,39.5,25.0,35.5,131.0,0.18,1,29007.6,24656.5,0.0,4.2,73.9,0,132180.6,0,0,14.01,18856.4,0,0,0,2,1.0,6.0,7.06,24.2,23.39,0.0535,1.232,3.07
NER-G250M-2728_11458_20260908,NER-G250M-2728_11458,2026-09-08,2026,9,6,607,25.889313,94.818874,560.0,31.16,39.2,54.06,268.0,3.1,6.0,21.3,181.0,943.7,26.7,28.9,24.1,4.8,84.0,0.8788,0.6369,-0.7928,0.6986,1.0,4.69,30.0,36.9,26.7,36.4,129.8,0.16,1,46969.2,39923.8,0.0,4.2,73.9,0,169426.7,0,1,3.28,54510.2,0,0,0,3,1.0,6.0,7.06,22.41,24.03,0.0535,1.067,4.7
NER-G250M-2728_11537_20260908,NER-G250M-2728_11537,2026-09-08,2026,9,6,602,26.067082,94.821611,827.0,35.53,43.8,61.05,302.1,3.2,25.5,82.7,277.7,1189.4,24.0,27.7,20.7,7.0,88.0,0.8546,0.6921,-0.7726,0.6806,1.0,4.82,30.7,38.2,25.9,35.9,129.7,0.17,1,35383.8,30076.2,0.0,4.2,73.9,0,160757.5,0,1,2.45,39725.5,0,0,0,3,1.0,6.0,7.06,22.98,23.71,0.0535,0.933,6.71
NER-G250M-2728_11616_20260908,NER-G250M-2728_11616,2026-09-08,2026,9,6,609,26.244845,94.824375,1217.0,34.26,46.9,59.02,292.2,7.4,34.9,115.5,345.9,1305.6,20.9,24.7,18.0,6.7,94.0,0.8446,0.7251,-0.7652,0.6735,0.9865,4.93,33.0,39.3,25.2,35.5,129.7,0.18,1,32817.2,27894.6,0.0,4.2,73.9,0,154143.8,0,1,1.46,31047.1,0,0,0,3,1.0,6.0,7.06,23.7,23.45,0.0535,0.973,6.03
NER-G250M-2728_11695_20260908,NER-G250M-2728_11695,2026-09-08,2026,9,6,605,26.422604,94.827165,1695.0,32.77,48.9,56.63,280.6,8.5,31.2,135.1,429.4,1542.3,20.3,23.7,17.4,6.3,93.0,0.8581,0.6906,-0.7754,0.6827,1.0,4.94,35.7,39.4,25.1,35.5,129.7,0.18,1,40998.9,34849.1,0.0,4.2,73.9,0,149857.5,0,0,5.74,33596.3,0,0,0,2,1.0,6.0,7.06,24.14,23.42,0.0535,1.024,5.26
NER-G250M-2800_11537_20260908,NER-G250M-2800_11537,2026-09-08,2026,9,6,604,26.064716,95.00026,1743.0,38.14,47.7,65.22,322.5,16.8,35.0,64.2,319.9,1034.1,18.1,23.2,15.0,8.2,96.0,0.8427,0.7315,-0.7611,0.6709,0.9819,4.89,30.7,38.9,25.4,35.7,126.7,0.18,1,52231.2,44396.5,0.0,4.2,73.9,0,177353.4,0,0,18.31,54667.8,0,0,0,2,1.0,6.0,7.06,23.22,23.54,0.0535,0.869,7.97
NER-G250M-2800_11616_20260908,NER-G250M-2800_11616,2026-09-08,2026,9,6,611,26.242461,95.003295,2402.0,25.29,50.9,44.66,222.3,11.7,22.3,70.3,250.2,903.6,15.6,20.4,12.4,8.0,92.0,0.8556,0.696,-0.7704,0.6825,1.0,4.95,32.9,39.5,25.0,35.5,126.6,0.18,1,50549.7,42967.2,0.0,4.2,73.9,0,171406.6,0,0,9.1,48749.7,0,0,0,2,1.0,6.0,7.06,23.76,23.39,0.0535,1.322,2.45
NER-G250M-2800_11695_20260908,NER-G250M-2800_11695,2026-09-08,2026,9,6,607,26.420202,95.006357,1648.0,38.49,52.9,65.78,325.2,14.2,38.1,98.0,304.3,1076.4,19.4,22.9,16.8,6.1,95.0,0.8788,0.6369,-0.7928,0.7025,1.0,4.9,35.7,39.0,25.3,35.7,126.5,0.18,1,56226.4,47792.4,0.0,4.2,73.9,0,167588.3,0,1,3.33,50432.6,0,0,0,3,1.0,6.0,7.06,24.0,23.51,0.0535,0.873,7.89
NER-G250M-2800_11773_20260908,NER-G250M-2800_11773,2026-09-08,2026,9,6,602,26.597938,95.009449,571.0,26.57,54.0,46.71,232.2,20.7,32.4,102.1,341.9,1115.6,26.8,31.0,23.6,7.4,88.0,0.8651,0.6703,-0.7783,0.6884,1.0,4.77,37.6,37.7,26.2,36.1,126.5,0.17,1,67427.5,57313.4,0.0,4.2,73.9,0,166045.5,0,0,13.69,55663.6,0,0,0,2,1.0,6.0,7.06,23.84,23.83,0.0535,1.276,2.74
NER-G250M-2871_11695_20260908,NER-G250M-2871_11695,2026-09-08,2026,9,6,608,26.417575,95.185526,1342.0,33.78,58.3,58.25,288.5,6.2,29.7,74.9,286.4,1101.3,23.3,28.2,20.1,8.1,92.0,0.86,0.6826,-0.7759,0.6851,1.0,4.83,35.7,38.3,25.8,35.9,123.1,0.17,1,72682.3,61780.0,0.0,4.2,73.9,0,167854.0,0,0,21.25,67820.1,0,0,0,1,1.0,6.0,7.06,23.76,23.69,0.0535,0.995,5.69
NER-G250M-2871_11773_20260908,NER-G250M-2871_11773,2026-09-08,2026,9,6,604,26.59529,95.188893,1394.0,33.32,59.4,57.51,284.9,8.0,20.2,103.2,280.3,1064.4,21.5,25.9,18.8,7.1,93.0,0.8458,0.716,-0.7649,0.6749,0.9896,4.7,37.6,37.0,26.7,36.3,123.1,0.16,1,81675.8,69424.4,0.0,4.2,73.9,0,154373.4,0,0,21.15,72540.1,0,0,0,1,1.0,6.0,7.06,23.59,24.01,0.0535,1.015,5.39
NER-G250M-68_12071_20260908,NER-G250M-68_12071,2026-09-08,2026,9,7,702,27.199329,88.127682,2509.0,38.47,41.7,65.75,325.1,30.6,119.3,202.2,552.2,2062.5,15.7,19.0,14.0,5.0,94.0,0.8484,0.712,-0.7666,0.6756,0.9961,4.95,36.4,20.5,49.0,30.5,118.0,0.14,1,48535.7,41255.3,0.0,2.8,47.1,0,51498.2,0,0,7.28,40363.3,0,0,0,2,1.0,6.0,7.06,17.64,29.21,0.0535,0.917,7.01
NER-G250M-68_12114_20260908,NER-G250M-68_12114,2026-09-08,2026,9,7,705,27.29574,88.12347,2537.0,33.9,40.0,58.44,289.4,23.2,78.6,139.4,312.0,986.0,15.6,19.9,13.4,6.5,92.0,0.8491,0.7145,-0.7675,0.6768,0.9976,4.96,35.1,20.6,49.0,30.4,118.0,0.14,1,47655.3,40507.0,0.0,2.8,47.1,0,41308.4,0,1,3.71,42982.2,0,0,0,3,1.0,6.0,7.06,17.48,29.19,0.0535,1.053,4.88
NER-G250M-68_12157_20260908,NER-G250M-68_12157,2026-09-08,2026,9,7,703,27.392149,88.119237,3421.0,24.02,38.0,42.63,212.4,20.7,65.0,128.3,336.7,1242.7,10.2,14.4,7.7,6.7,91.0,0.8553,0.6947,-0.7736,0.6819,1.0,4.99,34.3,20.9,48.7,30.4,117.9,0.14,1,49152.4,41779.5,0.0,2.8,47.1,0,31467.1,0,0,13.51,47909.4,0,0,0,2,1.0,6.0,7.06,17.46,29.11,0.0535,1.525,2.28
NER-G250M-103_12071_20260908,NER-G250M-103_12071,2026-09-08,2026,9,7,703,27.202416,88.217121,1751.0,36.43,42.2,62.49,309.2,46.3,124.5,162.0,366.4,1843.6,18.0,22.0,16.0,6.0,87.0,0.8392,0.7443,-0.7598,0.669,0.9732,4.95,36.4,20.5,49.0,30.5,119.2,0.14,1,39790.6,33822.0,0.0,2.8,47.1,0,49790.5,0,0,7.13,31494.1,0,0,0,2,1.0,6.0,7.06,17.64,29.21,0.0535,0.975,6.0
NER-G250M-103_12114_20260908,NER-G250M-103_12114,2026-09-08,2026,9,7,701,27.29884,88.212986,2027.0,27.99,40.5,48.98,243.3,25.3,97.4,127.8,274.8,1152.2,17.8,21.4,15.6,5.8,89.0,0.8455,0.7288,-0.7631,0.6722,0.9889,4.97,35.1,20.7,48.8,30.5,119.2,0.14,1,38701.6,32896.4,0.0,2.8,47.1,0,39154.1,0,1,4.65,34777.9,0,0,0,3,1.0,6.0,7.06,17.51,29.15,0.0535,1.297,2.6
NER-G250M-103_12157_20260908,NER-G250M-103_12157,2026-09-08,2026,9,7,704,27.395262,88.20883,2016.0,30.59,38.4,53.14,263.6,25.3,97.4,127.8,274.8,1152.2,18.5,22.1,16.3,5.8,89.0,0.8581,0.6906,-0.7717,0.6827,1.0,5.03,34.3,21.3,48.5,30.2,119.1,0.15,1,40521.0,34442.8,0.0,2.8,47.1,0,28574.1,0,0,6.76,40702.7,0,0,0,2,1.0,6.0,7.06,17.6,29.02,0.0535,1.175,3.55
NER-G250M-103_12200_20260908,NER-G250M-103_12200,2026-09-08,2026,9,7,702,27.491682,88.204653,4208.0,37.63,36.0,64.41,318.5,15.5,64.7,132.7,501.9,1461.8,7.3,11.0,3.7,7.3,92.0,0.8735,0.6523,-0.7865,0.696,1.0,5.09,34.0,21.9,48.1,30.0,119.1,0.15,1,44896.4,38161.9,0.0,2.8,47.1,0,18148.9,0,0,16.99,44330.0,0,0,0,2,1.0,6.0,7.06,17.77,28.87,0.0535,0.933,6.71
NER-G250M-103_12243_20260908,NER-G250M-103_12243,2026-09-08,2026,9,7,705,27.5881,88.200456,5095.0,37.35,33.1,63.96,316.3,6.7,34.0,85.4,318.9,805.5,-1.3,1.5,-4.7,6.2,95.0,0.8782,0.6342,-0.7918,0.7011,1.0,5.16,34.3,22.6,47.6,29.8,119.0,0.15,1,51176.3,43499.9,0.0,2.8,47.1,1,8470.9,0,0,26.85,49980.3,0,0,0,1,1.0,6.0,7.06,18.05,28.69,0.0535,0.94,6.59
